y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,59,0251,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,35
1819,59,0251,Race/Ethnicity,White,384,56.1,35
1819,59,0251,Students with Disabilities,Students with Disabilities,63,9.2,35
1819,59,0251,Total,Total Students,685,100.0,35
1819,59,0271,Economically Disadvantaged,Economically Disadvantaged,450,50.8,62
1819,59,0271,English Language Learners,English Language Learners,46,5.2,62
1819,59,0271,Gender,Female,417,47.1,62
1819,59,0271,Gender,Male,469,52.9,62
1819,59,0271,Grade Level,PK,14,1.6,62
1819,59,0271,Grade Level,KG,131,14.8,62
1819,59,0271,Grade Level,First,148,16.7,62
1819,59,0271,Grade Level,Second,140,15.8,62
1819,59,0271,Grade Level,Third,139,15.7,62
1819,59,0271,Grade Level,Fourth,159,17.9,62
1819,59,0271,Grade Level,Fifth,155,17.5,62
1819,59,0271,Homeless,Homeless,0,0.0,62
1819,59,0271,Migrant,Migrant,0,0.0,62
1819,59,0271,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,62
1819,59,0271,Race/Ethnicity,Asian,193,21.8,62
1819,59,0271,Race/Ethnicity,Black/African American,233,26.3,62
1819,59,0271,Race/Ethnicity,Hispanic,176,19.9,62
1819,59,0271,Race/Ethnicity,Multiracial,37,4.2,62
1819,59,0271,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,62
1819,59,0271,Race/Ethnicity,White,242,27.3,62
1819,59,0271,Students with Disabilities,Students with Disabilities,113,12.8,62
1819,59,0271,Total,Total Students,886,100.0,62
1819,59,0281,Economically Disadvantaged,Economically Disadvantaged,20,87.0,4
1819,59,0281,English Language Learners,English Language Learners,0,0.0,4
1819,59,0281,Gender,Female,0,0.0,4
1819,59,0281,Gender,Male,19,82.6,4
1819,59,0281,Grade Level,First,4,17.4,4
1819,59,0281,Grade Level,Second,3,13.0,4
1819,59,0281,Grade Level,Third,1,4.3,4
1819,59,0281,Grade Level,Fourth,7,30.4,4
1819,59,0281,Grade Level,Fifth,2,8.7,4
1819,59,0281,Grade Level,Sixth,6,26.1,4
1819,59,0281,Homeless,Homeless,0,0.0,4
1819,59,0281,Migrant,Migrant,0,0.0,4
1819,59,0281,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,4
1819,59,0281,Race/Ethnicity,Asian,0,0.0,4
1819,59,0281,Race/Ethnicity,Black/African American,0,0.0,4
1819,59,0281,Race/Ethnicity,Hispanic,0,0.0,4
1819,59,0281,Race/Ethnicity,Multiracial,0,0.0,4
1819,59,0281,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,4
1819,59,0281,Race/Ethnicity,White,0,0.0,4
1819,59,0281,Students with Disabilities,Students with Disabilities,23,100.0,4
1819,59,0281,Total,Total Students,23,100.0,4
1819,59,0291,Economically Disadvantaged,Economically Disadvantaged,414,29.4,70
1819,59,0291,English Language Learners,English Language Learners,62,4.4,70
1819,59,0291,Gender,Female,683,48.6,70
1819,59,0291,Gender,Male,723,51.4,70
1819,59,0291,Grade Level,Sixth,454,32.3,70
1819,59,0291,Grade Level,Seventh,459,32.6,70
1819,59,0291,Grade Level,Eighth,493,35.1,70
1819,59,0291,Homeless,Homeless,0,0.0,70
1819,59,0291,Migrant,Migrant,0,0.0,70
1819,59,0291,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,70
1819,59,0291,Race/Ethnicity,Asian,82,5.8,70
1819,59,0291,Race/Ethnicity,Black/African American,138,9.8,70
1819,59,0291,Race/Ethnicity,Hispanic,287,20.4,70
1819,59,0291,Race/Ethnicity,Multiracial,56,4.0,70
1819,59,0291,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,70
1819,59,0291,Race/Ethnicity,White,839,59.7,70
1819,59,0291,Students with Disabilities,Students with Disabilities,186,13.2,70
1819,59,0291,Total,Total Students,1406,100.0,70
1819,59,0301,Economically Disadvantaged,Economically Disadvantaged,760,83.9,61
1819,59,0301,English Language Learners,English Language Learners,56,6.2,61
1819,59,0301,Gender,Female,477,52.6,61
1819,59,0301,Gender,Male,429,47.4,61
1819,59,0301,Grade Level,PK,30,3.3,61
1819,59,0301,Grade Level,KG,135,14.9,61
1819,59,0301,Grade Level,First,152,16.8,61
1819,59,0301,Grade Level,Second,156,17.2,61
1819,59,0301,Grade Level,Third,133,14.7,61
1819,59,0301,Grade Level,Fourth,134,14.8,61
1819,59,0301,Grade Level,Fifth,166,18.3,61
1819,59,0301,Homeless,Homeless,0,0.0,61
1819,59,0301,Migrant,Migrant,0,0.0,61
1819,59,0301,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,61
1819,59,0301,Race/Ethnicity,Asian,0,0.0,61
1819,59,0301,Race/Ethnicity,Black/African American,480,53.0,61
1819,59,0301,Race/Ethnicity,Hispanic,240,26.5,61
1819,59,0301,Race/Ethnicity,Multiracial,42,4.6,61
1819,59,0301,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,61
1819,59,0301,Race/Ethnicity,White,132,14.6,61
1819,59,0301,Students with Disabilities,Students with Disabilities,163,18.0,61
1819,59,0301,Total,Total Students,906,100.0,61
1819,59,0311,Economically Disadvantaged,Economically Disadvantaged,22,66.7,13
1819,59,0311,English Language Learners,English Language Learners,0,0.0,13
1819,59,0311,Gender,Female,0,0.0,13
1819,59,0311,Gender,Male,27,81.8,13
1819,59,0311,Grade Level,Seventh,6,18.2,13
1819,59,0311,Grade Level,Eighth,5,15.2,13
1819,59,0311,Grade Level,Ninth,7,21.2,13
1819,59,0311,Grade Level,Tenth,8,24.2,13
1819,59,0311,Grade Level,Eleventh,5,15.2,13
1819,59,0311,Grade Level,Twelfth,2,6.1,13
1819,59,0311,Homeless,Homeless,0,0.0,13
1819,59,0311,Migrant,Migrant,0,0.0,13
1819,59,0311,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,13
1819,59,0311,Race/Ethnicity,Asian,0,0.0,13
1819,59,0311,Race/Ethnicity,Black/African American,14,42.4,13
1819,59,0311,Race/Ethnicity,Hispanic,0,0.0,13
1819,59,0311,Race/Ethnicity,Multiracial,0,0.0,13
1819,59,0311,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,13
1819,59,0311,Race/Ethnicity,White,14,42.4,13
1819,59,0311,Students with Disabilities,Students with Disabilities,33,100.0,13
1819,59,0311,Total,Total Students,33,100.0,13
1819,59,0331,Economically Disadvantaged,Economically Disadvantaged,353,60.3,45
1819,59,0331,English Language Learners,English Language Learners,30,5.1,45
1819,59,0331,Gender,Female,278,47.5,45
1819,59,0331,Gender,Male,307,52.5,45
1819,59,0331,Grade Level,PK,19,3.2,45
1819,59,0331,Grade Level,KG,91,15.6,45
1819,59,0331,Grade Level,First,100,17.1,45
1819,59,0331,Grade Level,Second,99,16.9,45
1819,59,0331,Grade Level,Third,76,13.0,45
1819,59,0331,Grade Level,Fourth,104,17.8,45
1819,59,0331,Grade Level,Fifth,96,16.4,45
1819,59,0331,Homeless,Homeless,13,2.2,45
1819,59,0331,Migrant,Migrant,0,0.0,45
1819,59,0331,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,45
1819,59,0331,Race/Ethnicity,Asian,19,3.2,45
1819,59,0331,Race/Ethnicity,Black/African American,47,8.0,45
1819,59,0331,Race/Ethnicity,Hispanic,191,32.6,45
1819,59,0331,Race/Ethnicity,Multiracial,26,4.4,45
1819,59,0331,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,45
1819,59,0331,Race/Ethnicity,White,301,51.5,45
1819,59,0331,Students with Disabilities,Students with Disabilities,92,15.7,45
1819,59,0331,Total,Total Students,585,100.0,45
1819,59,0361,Economically Disadvantaged,Economically Disadvantaged,269,34.6,51
1819,59,0361,English Language Learners,English Language Learners,28,3.6,51
1819,59,0361,Gender,Female,374,48.1,51
1819,59,0361,Gender,Male,404,51.9,51
1819,59,0361,Grade Level,PK,30,3.9,51
1819,59,0361,Grade Level,KG,129,16.6,51
1819,59,0361,Grade Level,First,115,14.8,51
1819,59,0361,Grade Level,Second,118,15.2,51
1819,59,0361,Grade Level,Third,111,14.3,51
1819,59,0361,Grade Level,Fourth,136,17.5,51
1819,59,0361,Grade Level,Fifth,139,17.9,51
1819,59,0361,Homeless,Homeless,0,0.0,51
1819,59,0361,Migrant,Migrant,0,0.0,51
1819,59,0361,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,59,0361,Race/Ethnicity,Asian,39,5.0,51
1819,59,0361,Race/Ethnicity,Black/African American,45,5.8,51
1819,59,0361,Race/Ethnicity,Hispanic,195,25.1,51
1819,59,0361,Race/Ethnicity,Multiracial,37,4.8,51
1819,59,0361,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,59,0361,Race/Ethnicity,White,458,58.9,51
1819,59,0361,Students with Disabilities,Students with Disabilities,128,16.5,51
1819,59,0361,Total,Total Students,778,100.0,51
1819,59,0391,Economically Disadvantaged,Economically Disadvantaged,468,74.5,45
1819,59,0391,English Language Learners,English Language Learners,56,8.9,45
1819,59,0391,Gender,Female,297,47.3,45
1819,59,0391,Gender,Male,331,52.7,45
1819,59,0391,Grade Level,PK,47,7.5,45
1819,59,0391,Grade Level,KG,83,13.2,45
1819,59,0391,Grade Level,First,99,15.8,45
1819,59,0391,Grade Level,Second,91,14.5,45
1819,59,0391,Grade Level,Third,89,14.2,45
1819,59,0391,Grade Level,Fourth,102,16.2,45
1819,59,0391,Grade Level,Fifth,117,18.6,45
1819,59,0391,Homeless,Homeless,0,0.0,45
1819,59,0391,Migrant,Migrant,0,0.0,45
1819,59,0391,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,45
1819,59,0391,Race/Ethnicity,Asian,18,2.9,45
1819,59,0391,Race/Ethnicity,Black/African American,70,11.1,45
1819,59,0391,Race/Ethnicity,Hispanic,228,36.3,45
1819,59,0391,Race/Ethnicity,Multiracial,29,4.6,45
1819,59,0391,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,45
1819,59,0391,Race/Ethnicity,White,283,45.1,45
1819,59,0391,Students with Disabilities,Students with Disabilities,107,17.0,45
1819,59,0391,Total,Total Students,628,100.0,45
1819,59,0401,Economically Disadvantaged,Economically Disadvantaged,557,79.0,52
1819,59,0401,English Language Learners,English Language Learners,116,16.5,52
1819,59,0401,Gender,Female,345,48.9,52
1819,59,0401,Gender,Male,360,51.1,52
1819,59,0401,Grade Level,PK,29,4.1,52
1819,59,0401,Grade Level,KG,97,13.8,52
1819,59,0401,Grade Level,First,116,16.5,52
1819,59,0401,Grade Level,Second,117,16.6,52
1819,59,0401,Grade Level,Third,112,15.9,52
1819,59,0401,Grade Level,Fourth,125,17.7,52
1819,59,0401,Grade Level,Fifth,109,15.5,52
1819,59,0401,Homeless,Homeless,39,5.5,52
1819,59,0401,Migrant,Migrant,0,0.0,52
1819,59,0401,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,52
1819,59,0401,Race/Ethnicity,Asian,11,1.6,52
1819,59,0401,Race/Ethnicity,Black/African American,131,18.6,52
1819,59,0401,Race/Ethnicity,Hispanic,372,52.8,52
1819,59,0401,Race/Ethnicity,Multiracial,20,2.8,52
1819,59,0401,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,52
1819,59,0401,Race/Ethnicity,White,169,24.0,52
1819,59,0401,Students with Disabilities,Students with Disabilities,114,16.2,52
1819,59,0401,Total,Total Students,705,100.0,52
1819,59,0421,Economically Disadvantaged,Economically Disadvantaged,809,32.8,122
1819,59,0421,English Language Learners,English Language Learners,53,2.1,122
1819,59,0421,Gender,Female,1214,49.2,122
1819,59,0421,Gender,Male,1254,50.8,122
1819,59,0421,Grade Level,Ninth,554,22.4,122
1819,59,0421,Grade Level,Tenth,627,25.4,122
1819,59,0421,Grade Level,Eleventh,620,25.1,122
1819,59,0421,Grade Level,Twelfth,667,27.0,122
1819,59,0421,Homeless,Homeless,13,0.5,122
1819,59,0421,Migrant,Migrant,0,0.0,122
1819,59,0421,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,122
1819,59,0421,Race/Ethnicity,Asian,82,3.3,122
1819,59,0421,Race/Ethnicity,Black/African American,221,9.0,122
1819,59,0421,Race/Ethnicity,Hispanic,505,20.5,122
1819,59,0421,Race/Ethnicity,Multiracial,79,3.2,122
1819,59,0421,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,122
1819,59,0421,Race/Ethnicity,White,1574,63.8,122
1819,59,0421,Students with Disabilities,Students with Disabilities,295,12.0,122
1819,59,0421,Total,Total Students,2468,100.0,122
1819,59,0431,Economically Disadvantaged,Economically Disadvantaged,1199,51.2,131
1819,59,0431,English Language Learners,English Language Learners,94,4.0,131
1819,59,0431,Gender,Female,996,42.5,131
1819,59,0431,Gender,Male,1345,57.5,131
1819,59,0431,Grade Level,Ninth,687,29.3,131
1819,59,0431,Grade Level,Tenth,568,24.3,131
1819,59,0431,Grade Level,Eleventh,566,24.2,131
1819,59,0431,Grade Level,Twelfth,520,22.2,131
1819,59,0431,Homeless,Homeless,30,1.3,131
1819,59,0431,Migrant,Migrant,0,0.0,131
1819,59,0431,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,131
1819,59,0431,Race/Ethnicity,Asian,77,3.3,131
1819,59,0431,Race/Ethnicity,Black/African American,378,16.1,131
1819,59,0431,Race/Ethnicity,Hispanic,626,26.7,131
1819,59,0431,Race/Ethnicity,Multiracial,75,3.2,131
1819,59,0431,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,131
1819,59,0431,Race/Ethnicity,White,1174,50.1,131
1819,59,0431,Students with Disabilities,Students with Disabilities,352,15.0,131
1819,59,0431,Total,Total Students,2341,100.0,131
1819,59,0441,Economically Disadvantaged,Economically Disadvantaged,281,28.1,63
1819,59,0441,English Language Learners,English Language Learners,66,6.6,63
1819,59,0441,Gender,Female,493,49.3,63
1819,59,0441,Gender,Male,507,50.7,63
1819,59,0441,Grade Level,PK,34,3.4,63
1819,59,0441,Grade Level,KG,138,13.8,63
1819,59,0441,Grade Level,First,150,15.0,63
1819,59,0441,Grade Level,Second,173,17.3,63
1819,59,0441,Grade Level,Third,152,15.2,63
1819,59,0441,Grade Level,Fourth,155,15.5,63
1819,59,0441,Grade Level,Fifth,198,19.8,63
1819,59,0441,Homeless,Homeless,0,0.0,63
1819,59,0441,Migrant,Migrant,0,0.0,63
1819,59,0441,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,63
1819,59,0441,Race/Ethnicity,Asian,112,11.2,63
1819,59,0441,Race/Ethnicity,Black/African American,63,6.3,63
1819,59,0441,Race/Ethnicity,Hispanic,186,18.6,63
1819,59,0441,Race/Ethnicity,Multiracial,33,3.3,63
1819,59,0441,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,63
1819,59,0441,Race/Ethnicity,White,600,60.0,63
1819,59,0441,Students with Disabilities,Students with Disabilities,161,16.1,63
1819,59,0441,Total,Total Students,1000,100.0,63
1819,59,0491,Economically Disadvantaged,Economically Disadvantaged,1174,43.7,129
1819,59,0491,English Language Learners,English Language Learners,123,4.6,129
1819,59,0491,Gender,Female,1366,50.9,129
1819,59,0491,Gender,Male,1320,49.1,129
1819,59,0491,Grade Level,Ninth,728,27.1,129
1819,59,0491,Grade Level,Tenth,665,24.8,129
1819,59,0491,Grade Level,Eleventh,691,25.7,129
1819,59,0491,Grade Level,Twelfth,602,22.4,129
1819,59,0491,Homeless,Homeless,15,0.6,129
1819,59,0491,Migrant,Migrant,0,0.0,129
1819,59,0491,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,129
1819,59,0491,Race/Ethnicity,Asian,93,3.5,129
1819,59,0491,Race/Ethnicity,Black/African American,277,10.3,129
1819,59,0491,Race/Ethnicity,Hispanic,850,31.6,129
1819,59,0491,Race/Ethnicity,Multiracial,88,3.3,129
1819,59,0491,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,129
1819,59,0491,Race/Ethnicity,White,1368,50.9,129
1819,59,0491,Students with Disabilities,Students with Disabilities,291,10.8,129
1819,59,0491,Total,Total Students,2686,100.0,129
1819,59,0501,Economically Disadvantaged,Economically Disadvantaged,766,55.2,77
1819,59,0501,English Language Learners,English Language Learners,114,8.2,77
1819,59,0501,Gender,Female,681,49.1,77
1819,59,0501,Gender,Male,706,50.9,77
1819,59,0501,Grade Level,Sixth,498,35.9,77
1819,59,0501,Grade Level,Seventh,463,33.4,77
1819,59,0501,Grade Level,Eighth,426,30.7,77
1819,59,0501,Homeless,Homeless,22,1.6,77
1819,59,0501,Migrant,Migrant,0,0.0,77
1819,59,0501,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,77
1819,59,0501,Race/Ethnicity,Asian,39,2.8,77
1819,59,0501,Race/Ethnicity,Black/African American,157,11.3,77
1819,59,0501,Race/Ethnicity,Hispanic,493,35.5,77
1819,59,0501,Race/Ethnicity,Multiracial,62,4.5,77
1819,59,0501,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,77
1819,59,0501,Race/Ethnicity,White,634,45.7,77
1819,59,0501,Students with Disabilities,Students with Disabilities,183,13.2,77
1819,59,0501,Total,Total Students,1387,100.0,77
1819,59,0502,Economically Disadvantaged,Economically Disadvantaged,603,69.2,62
1819,59,0502,English Language Learners,English Language Learners,84,9.6,62
1819,59,0502,Gender,Female,413,47.4,62
1819,59,0502,Gender,Male,459,52.6,62
1819,59,0502,Grade Level,PK,24,2.8,62
1819,59,0502,Grade Level,KG,128,14.7,62
1819,59,0502,Grade Level,First,133,15.3,62
1819,59,0502,Grade Level,Second,140,16.1,62
1819,59,0502,Grade Level,Third,141,16.2,62
1819,59,0502,Grade Level,Fourth,156,17.9,62
1819,59,0502,Grade Level,Fifth,150,17.2,62
1819,59,0502,Homeless,Homeless,0,0.0,62
1819,59,0502,Migrant,Migrant,0,0.0,62
1819,59,0502,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,62
1819,59,0502,Race/Ethnicity,Asian,20,2.3,62
1819,59,0502,Race/Ethnicity,Black/African American,151,17.3,62
1819,59,0502,Race/Ethnicity,Hispanic,374,42.9,62
1819,59,0502,Race/Ethnicity,Multiracial,40,4.6,62
1819,59,0502,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,62
1819,59,0502,Race/Ethnicity,White,287,32.9,62
1819,59,0502,Students with Disabilities,Students with Disabilities,133,15.3,62
1819,59,0502,Total,Total Students,872,100.0,62
1819,59,0511,Economically Disadvantaged,Economically Disadvantaged,403,47.2,52
1819,59,0511,English Language Learners,English Language Learners,39,4.6,52
1819,59,0511,Gender,Female,415,48.7,52
1819,59,0511,Gender,Male,438,51.3,52
1819,59,0511,Grade Level,PK,18,2.1,52
1819,59,0511,Grade Level,KG,126,14.8,52
1819,59,0511,Grade Level,First,130,15.2,52
1819,59,0511,Grade Level,Second,129,15.1,52
1819,59,0511,Grade Level,Third,148,17.4,52
1819,59,0511,Grade Level,Fourth,148,17.4,52
1819,59,0511,Grade Level,Fifth,154,18.1,52
1819,59,0511,Homeless,Homeless,13,1.5,52
1819,59,0511,Migrant,Migrant,0,0.0,52
1819,59,0511,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,52
1819,59,0511,Race/Ethnicity,Asian,30,3.5,52
1819,59,0511,Race/Ethnicity,Black/African American,67,7.9,52
1819,59,0511,Race/Ethnicity,Hispanic,253,29.7,52
1819,59,0511,Race/Ethnicity,Multiracial,40,4.7,52
1819,59,0511,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,52
1819,59,0511,Race/Ethnicity,White,463,54.3,52
1819,59,0511,Students with Disabilities,Students with Disabilities,122,14.3,52
1819,59,0511,Total,Total Students,853,100.0,52
1819,59,0521,Economically Disadvantaged,Economically Disadvantaged,657,83.6,69
1819,59,0521,English Language Learners,English Language Learners,62,7.9,69
1819,59,0521,Gender,Female,394,50.1,69
1819,59,0521,Gender,Male,392,49.9,69
1819,59,0521,Grade Level,PK,28,3.6,69
1819,59,0521,Grade Level,KG,129,16.4,69
1819,59,0521,Grade Level,First,119,15.1,69
1819,59,0521,Grade Level,Second,126,16.0,69
1819,59,0521,Grade Level,Third,160,20.4,69
1819,59,0521,Grade Level,Fourth,109,13.9,69
1819,59,0521,Grade Level,Fifth,115,14.6,69
1819,59,0521,Homeless,Homeless,12,1.5,69
1819,59,0521,Migrant,Migrant,0,0.0,69
1819,59,0521,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,69
1819,59,0521,Race/Ethnicity,Asian,27,3.4,69
1819,59,0521,Race/Ethnicity,Black/African American,341,43.4,69
1819,59,0521,Race/Ethnicity,Hispanic,208,26.5,69
1819,59,0521,Race/Ethnicity,Multiracial,41,5.2,69
1819,59,0521,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,69
1819,59,0521,Race/Ethnicity,White,169,21.5,69
1819,59,0521,Students with Disabilities,Students with Disabilities,144,18.3,69
1819,59,0521,Total,Total Students,786,100.0,69
1819,59,0531,Economically Disadvantaged,Economically Disadvantaged,464,59.0,51
1819,59,0531,English Language Learners,English Language Learners,72,9.1,51
1819,59,0531,Gender,Female,377,47.9,51
1819,59,0531,Gender,Male,410,52.1,51
1819,59,0531,Grade Level,PK,26,3.3,51
1819,59,0531,Grade Level,KG,114,14.5,51
1819,59,0531,Grade Level,First,116,14.7,51
1819,59,0531,Grade Level,Second,125,15.9,51
1819,59,0531,Grade Level,Third,158,20.1,51
1819,59,0531,Grade Level,Fourth,115,14.6,51
1819,59,0531,Grade Level,Fifth,133,16.9,51
1819,59,0531,Homeless,Homeless,0,0.0,51
1819,59,0531,Migrant,Migrant,0,0.0,51
1819,59,0531,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,59,0531,Race/Ethnicity,Asian,27,3.4,51
1819,59,0531,Race/Ethnicity,Black/African American,67,8.5,51
1819,59,0531,Race/Ethnicity,Hispanic,301,38.2,51
1819,59,0531,Race/Ethnicity,Multiracial,38,4.8,51
1819,59,0531,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,59,0531,Race/Ethnicity,White,349,44.3,51
1819,59,0531,Students with Disabilities,Students with Disabilities,109,13.9,51
1819,59,0531,Total,Total Students,787,100.0,51
1819,59,0541,Economically Disadvantaged,Economically Disadvantaged,548,50.2,58
1819,59,0541,English Language Learners,English Language Learners,62,5.7,58
1819,59,0541,Gender,Female,513,47.0,58
1819,59,0541,Gender,Male,578,53.0,58
1819,59,0541,Grade Level,Sixth,364,33.4,58
1819,59,0541,Grade Level,Seventh,363,33.3,58
1819,59,0541,Grade Level,Eighth,364,33.4,58
1819,59,0541,Homeless,Homeless,0,0.0,58
1819,59,0541,Migrant,Migrant,0,0.0,58
1819,59,0541,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,58
1819,59,0541,Race/Ethnicity,Asian,46,4.2,58
1819,59,0541,Race/Ethnicity,Black/African American,101,9.3,58
1819,59,0541,Race/Ethnicity,Hispanic,361,33.1,58
1819,59,0541,Race/Ethnicity,Multiracial,27,2.5,58
1819,59,0541,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,58
1819,59,0541,Race/Ethnicity,White,552,50.6,58
1819,59,0541,Students with Disabilities,Students with Disabilities,146,13.4,58
1819,59,0541,Total,Total Students,1091,100.0,58
1819,59,0551,Economically Disadvantaged,Economically Disadvantaged,1145,51.4,109
1819,59,0551,English Language Learners,English Language Learners,122,5.5,109
1819,59,0551,Gender,Female,1108,49.8,109
1819,59,0551,Gender,Male,1119,50.2,109
1819,59,0551,Grade Level,Ninth,582,26.1,109
1819,59,0551,Grade Level,Tenth,578,26.0,109
1819,59,0551,Grade Level,Eleventh,522,23.4,109
1819,59,0551,Grade Level,Twelfth,545,24.5,109
1819,59,0551,Homeless,Homeless,29,1.3,109
1819,59,0551,Migrant,Migrant,0,0.0,109
1819,59,0551,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,109
1819,59,0551,Race/Ethnicity,Asian,77,3.5,109
1819,59,0551,Race/Ethnicity,Black/African American,232,10.4,109
1819,59,0551,Race/Ethnicity,Hispanic,732,32.9,109
1819,59,0551,Race/Ethnicity,Multiracial,89,4.0,109
1819,59,0551,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,109
1819,59,0551,Race/Ethnicity,White,1087,48.8,109
1819,59,0551,Students with Disabilities,Students with Disabilities,268,12.0,109
1819,59,0551,Total,Total Students,2227,100.0,109
1819,59,0561,Economically Disadvantaged,Economically Disadvantaged,533,74.9,51
1819,59,0561,English Language Learners,English Language Learners,52,7.3,51
1819,59,0561,Gender,Female,320,44.9,51
1819,59,0561,Gender,Male,392,55.1,51
1819,59,0561,Grade Level,PK,15,2.1,51
1819,59,0561,Grade Level,KG,123,17.3,51
1819,59,0561,Grade Level,First,114,16.0,51
1819,59,0561,Grade Level,Second,118,16.6,51
1819,59,0561,Grade Level,Third,118,16.6,51
1819,59,0561,Grade Level,Fourth,89,12.5,51
1819,59,0561,Grade Level,Fifth,135,19.0,51
1819,59,0561,Homeless,Homeless,49,6.9,51
1819,59,0561,Migrant,Migrant,0,0.0,51
1819,59,0561,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,59,0561,Race/Ethnicity,Asian,17,2.4,51
1819,59,0561,Race/Ethnicity,Black/African American,185,26.0,51
1819,59,0561,Race/Ethnicity,Hispanic,233,32.7,51
1819,59,0561,Race/Ethnicity,Multiracial,27,3.8,51
1819,59,0561,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,59,0561,Race/Ethnicity,White,248,34.8,51
1819,59,0561,Students with Disabilities,Students with Disabilities,119,16.7,51
1819,59,0561,Total,Total Students,712,100.0,51
1819,59,0571,Economically Disadvantaged,Economically Disadvantaged,65,82.3,12
1819,59,0571,English Language Learners,English Language Learners,0,0.0,12
1819,59,0571,Gender,Female,37,46.8,12
1819,59,0571,Gender,Male,42,53.2,12
1819,59,0571,Grade Level,First,1,1.3,12
1819,59,0571,Grade Level,Sixth,3,3.8,12
1819,59,0571,Grade Level,Seventh,14,17.7,12
1819,59,0571,Grade Level,Eighth,10,12.7,12
1819,59,0571,Grade Level,Ninth,13,16.5,12
1819,59,0571,Grade Level,Tenth,21,26.6,12
1819,59,0571,Grade Level,Eleventh,11,13.9,12
1819,59,0571,Grade Level,Twelfth,6,7.6,12
1819,59,0571,Homeless,Homeless,0,0.0,12
1819,59,0571,Migrant,Migrant,0,0.0,12
1819,59,0571,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,12
1819,59,0571,Race/Ethnicity,Asian,0,0.0,12
1819,59,0571,Race/Ethnicity,Black/African American,47,59.5,12
1819,59,0571,Race/Ethnicity,Hispanic,10,12.7,12
1819,59,0571,Race/Ethnicity,Multiracial,0,0.0,12
1819,59,0571,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,12
1819,59,0571,Race/Ethnicity,White,19,24.1,12
1819,59,0571,Students with Disabilities,Students with Disabilities,27,34.2,12
1819,59,0571,Total,Total Students,79,100.0,12
1819,59,0581,Economically Disadvantaged,Economically Disadvantaged,296,32.3,60
1819,59,0581,English Language Learners,English Language Learners,34,3.7,60
1819,59,0581,Gender,Female,443,48.3,60
1819,59,0581,Gender,Male,474,51.7,60
1819,59,0581,Grade Level,PK,28,3.1,60
1819,59,0581,Grade Level,KG,140,15.3,60
1819,59,0581,Grade Level,First,136,14.8,60
1819,59,0581,Grade Level,Second,162,17.7,60
1819,59,0581,Grade Level,Third,138,15.0,60
1819,59,0581,Grade Level,Fourth,152,16.6,60
1819,59,0581,Grade Level,Fifth,161,17.6,60
