y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,09,0215,Race/Ethnicity,White,111,90.2,7
1819,09,0215,Students with Disabilities,Students with Disabilities,0,0.0,7
1819,09,0215,Total,Total Students,123,100.0,7
1819,09,0321,Economically Disadvantaged,Economically Disadvantaged,95,86.4,.
1819,09,0321,English Language Learners,English Language Learners,0,0.0,.
1819,09,0321,Gender,Female,30,27.3,.
1819,09,0321,Gender,Male,80,72.7,.
1819,09,0321,Grade Level,Sixth,6,5.5,.
1819,09,0321,Grade Level,Seventh,18,16.4,.
1819,09,0321,Grade Level,Eighth,33,30.0,.
1819,09,0321,Grade Level,Ninth,20,18.2,.
1819,09,0321,Grade Level,Tenth,14,12.7,.
1819,09,0321,Grade Level,Eleventh,9,8.2,.
1819,09,0321,Grade Level,Twelfth,10,9.1,.
1819,09,0321,Homeless,Homeless,0,0.0,.
1819,09,0321,Migrant,Migrant,0,0.0,.
1819,09,0321,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,09,0321,Race/Ethnicity,Asian,0,0.0,.
1819,09,0321,Race/Ethnicity,Black/African American,12,10.9,.
1819,09,0321,Race/Ethnicity,Hispanic,0,0.0,.
1819,09,0321,Race/Ethnicity,Multiracial,0,0.0,.
1819,09,0321,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,09,0321,Race/Ethnicity,White,87,79.1,.
1819,09,0321,Students with Disabilities,Students with Disabilities,12,10.9,.
1819,09,0321,Total,Total Students,110,100.0,.
1819,09,8001,Economically Disadvantaged,Economically Disadvantaged,0,0.0,.
1819,09,8001,English Language Learners,English Language Learners,0,0.0,.
1819,09,8001,Gender,Male,82,100.0,.
1819,09,8001,Grade Level,Eighth,5,6.1,.
1819,09,8001,Grade Level,Ninth,24,29.3,.
1819,09,8001,Grade Level,Tenth,25,30.5,.
1819,09,8001,Grade Level,Eleventh,19,23.2,.
1819,09,8001,Grade Level,Twelfth,9,11.0,.
1819,09,8001,Homeless,Homeless,0,0.0,.
1819,09,8001,Migrant,Migrant,0,0.0,.
1819,09,8001,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,09,8001,Race/Ethnicity,Asian,0,0.0,.
1819,09,8001,Race/Ethnicity,Black/African American,67,81.7,.
1819,09,8001,Race/Ethnicity,Hispanic,0,0.0,.
1819,09,8001,Race/Ethnicity,Multiracial,0,0.0,.
1819,09,8001,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,09,8001,Race/Ethnicity,White,14,17.1,.
1819,09,8001,Students with Disabilities,Students with Disabilities,27,32.9,.
1819,09,8001,Total,Total Students,82,100.0,.
